Navn;Stasjon;Tid(norsk normaltid);Maksimumstemperatur (døgn);Middeltemperatur (døgn);Minimumstemperatur (døgn);Nedbør (døgn);Snødybde
Folgefonna Skisenter;SN49085;19.03.2024;1.5;-0.5;-1.9;-;212
Folgefonna Skisenter;SN49085;20.03.2024;0.4;-3;-4;-;220
Folgefonna Skisenter;SN49085;21.03.2024;-1.7;-3;-7.6;-;220
Folgefonna Skisenter;SN49085;22.03.2024;-0.7;-3.2;-4.6;-;238
Folgefonna Skisenter;SN49085;23.03.2024;-1.7;-2.7;-4.5;-;263
Folgefonna Skisenter;SN49085;24.03.2024;-0.5;-2.8;-4.1;-;256
Folgefonna Skisenter;SN49085;25.03.2024;-0.4;-5;-7.4;-;261
Folgefonna Skisenter;SN49085;26.03.2024;-4.5;-5.5;-8.7;-;258
Folgefonna Skisenter;SN49085;27.03.2024;3.1;-1.5;-4.8;-;232
Folgefonna Skisenter;SN49085;28.03.2024;3.4;0.7;-0.5;-;213
Folgefonna Skisenter;SN49085;29.03.2024;1.4;-0.5;-1.6;-;212
Folgefonna Skisenter;SN49085;30.03.2024;2;0.8;-2.4;-;212
Folgefonna Skisenter;SN49085;31.03.2024;1.6;-0.8;-2.9;-;214
Folgefonna Skisenter;SN49085;01.04.2024;6.2;1.9;-3.8;-;213
Folgefonna Skisenter;SN49085;02.04.2024;4.9;-1.5;-4.1;-;212
Folgefonna Skisenter;SN49085;03.04.2024;-1.7;-3.5;-5.8;-;212
Folgefonna Skisenter;SN49085;04.04.2024;-3;-8;-9.9;-;211
Folgefonna Skisenter;SN49085;05.04.2024;1.8;-3.6;-;-;214
Folgefonna Skisenter;SN49085;06.04.2024;7.1;2;-3.7;-;213
Folgefonna Skisenter;SN49085;07.04.2024;6.2;1.5;-0.5;-;201
Folgefonna Skisenter;SN49085;08.04.2024;1.9;0.7;-0.3;-;216
Folgefonna Skisenter;SN49085;09.04.2024;5.8;3;-0.1;-;212
Folgefonna Skisenter;SN49085;10.04.2024;3.6;-2.1;-3.5;-;211
Folgefonna Skisenter;SN49085;11.04.2024;2.5;1.3;-3.3;-;217
Folgefonna Skisenter;SN49085;12.04.2024;3.4;2;0.1;-;213
Folgefonna Skisenter;SN49085;13.04.2024;3.8;0.5;-0.1;-;212
Folgefonna Skisenter;SN49085;14.04.2024;0.7;-3.2;-3.9;-;228
Folgefonna Skisenter;SN49085;15.04.2024;-1;-2.6;-6;-;240
Folgefonna Skisenter;SN49085;16.04.2024;2.8;-2.1;-6.2;-;214
Folgefonna Skisenter;SN49085;17.04.2024;5.3;-1.8;-6.7;-;214
Folgefonna Skisenter;SN49085;18.04.2024;-1.6;-3.8;-6.2;-;213
Folgefonna Skisenter;SN49085;19.04.2024;0;-3.7;-4.7;-;213
Folgefonna Skisenter;SN49085;20.04.2024;-1.5;-4;-5.7;-;218
Folgefonna Skisenter;SN49085;21.04.2024;0.6;-2.8;-7.5;-;216
Folgefonna Skisenter;SN49085;22.04.2024;5.3;-2.8;-7.6;-;216
Folgefonna Skisenter;SN49085;23.04.2024;-0.1;-3.3;-4.8;-;215
Folgefonna Skisenter;SN49085;24.04.2024;-0.9;-3.7;-6.9;-;214
Folgefonna Skisenter;SN49085;25.04.2024;0;-3;-5;-;213
Folgefonna Skisenter;SN49085;26.04.2024;0.4;-2.6;-4.9;-;213
Folgefonna Skisenter;SN49085;27.04.2024;0.6;-1.7;-4.5;-;213
Folgefonna Skisenter;SN49085;28.04.2024;3.7;0.5;-4.9;-;212
Folgefonna Skisenter;SN49085;29.04.2024;3;0.6;-1.2;-;211
Folgefonna Skisenter;SN49085;30.04.2024;5.6;3.1;-0.7;-;211
Folgefonna Skisenter;SN49085;01.05.2024;11.4;8.2;3;-;198
Folgefonna Skisenter;SN49085;02.05.2024;11.3;9.5;7.8;-;171
Folgefonna Skisenter;SN49085;03.05.2024;11.2;8.8;6.4;-;155
Folgefonna Skisenter;SN49085;04.05.2024;11.8;9.3;3.9;-;148
Folgefonna Skisenter;SN49085;05.05.2024;10;6.9;5.6;-;140
Folgefonna Skisenter;SN49085;06.05.2024;10.4;5.3;3.9;-;131
Folgefonna Skisenter;SN49085;07.05.2024;6.7;2.9;1.8;-;126
Folgefonna Skisenter;SN49085;08.05.2024;4.8;2.8;1.6;-;124
Folgefonna Skisenter;SN49085;09.05.2024;5.7;2.7;1.1;-;120
Folgefonna Skisenter;SN49085;10.05.2024;6.5;2.7;-1.6;-;116
Folgefonna Skisenter;SN49085;11.05.2024;8.3;5.4;2.5;-;113
Folgefonna Skisenter;SN49085;12.05.2024;12.2;7.9;4.2;-;108
Folgefonna Skisenter;SN49085;13.05.2024;9.8;8.1;6.5;-;97
Folgefonna Skisenter;SN49085;14.05.2024;10.8;9.7;7.2;-;85
Folgefonna Skisenter;SN49085;15.05.2024;11.7;10.3;8.3;-;74
Folgefonna Skisenter;SN49085;16.05.2024;12;9.2;6.1;-;60
Folgefonna Skisenter;SN49085;17.05.2024;10.4;8.9;6.5;-;46
Folgefonna Skisenter;SN49085;18.05.2024;10.4;8.2;6.8;-;35
Folgefonna Skisenter;SN49085;19.05.2024;9;6.2;3.7;-;26
Folgefonna Skisenter;SN49085;20.05.2024;12.1;8.9;5;-;21
Folgefonna Skisenter;SN49085;21.05.2024;12.8;11;8.6;-;13
Folgefonna Skisenter;SN49085;22.05.2024;12.4;9.8;6.2;-;0
Folgefonna Skisenter;SN49085;23.05.2024;12.4;10.1;7.5;-;0
Folgefonna Skisenter;SN49085;24.05.2024;12;10;7.8;-;0
Folgefonna Skisenter;SN49085;25.05.2024;13.3;11.2;8.3;-;0
Folgefonna Skisenter;SN49085;26.05.2024;12.4;10.5;8.2;-;0
Folgefonna Skisenter;SN49085;27.05.2024;11.5;8;6.3;-;0
Folgefonna Skisenter;SN49085;28.05.2024;7.8;5.2;3.9;-;0
Folgefonna Skisenter;SN49085;29.05.2024;7.1;5.3;2.9;-;0
Folgefonna Skisenter;SN49085;30.05.2024;9.7;7;5;-;0
Folgefonna Skisenter;SN49085;31.05.2024;12.6;8.6;4.5;-;0
Folgefonna Skisenter;SN49085;01.06.2024;12.5;8.9;7.1;-;0
Folgefonna Skisenter;SN49085;02.06.2024;11.6;7.1;4.9;-;0
Folgefonna Skisenter;SN49085;03.06.2024;8.9;2.8;1.1;-;0
Folgefonna Skisenter;SN49085;04.06.2024;5.2;2.9;0;-;0
Folgefonna Skisenter;SN49085;05.06.2024;4.5;-0.2;-1.1;-;0
Folgefonna Skisenter;SN49085;06.06.2024;0.9;-0.7;-1.5;-;0
Folgefonna Skisenter;SN49085;07.06.2024;3.2;0.9;-1.4;-;0
Folgefonna Skisenter;SN49085;08.06.2024;2.2;0.7;-0.4;-;0
Folgefonna Skisenter;SN49085;09.06.2024;2.3;0;-1.3;-;0
Folgefonna Skisenter;SN49085;10.06.2024;5.6;3.5;0.2;-;0
Folgefonna Skisenter;SN49085;11.06.2024;8.5;4.3;1.1;-;0
Folgefonna Skisenter;SN49085;12.06.2024;4.7;1.9;1.2;-;0
Folgefonna Skisenter;SN49085;13.06.2024;2.8;1;-0.8;-;0
Folgefonna Skisenter;SN49085;14.06.2024;7.2;4.7;1.6;-;0
Folgefonna Skisenter;SN49085;15.06.2024;7.1;-;3.5;-;0
Folgefonna Skisenter;SN49085;16.06.2024;6.9;-;3.2;-;0
Folgefonna Skisenter;SN49085;17.06.2024;6.1;-;3;-;0
Folgefonna Skisenter;SN49085;18.06.2024;5.5;-;2.6;-;0
Folgefonna Skisenter;SN49085;19.06.2024;5;-;2.2;-;0
Folgefonna Skisenter;SN49085;20.06.2024;3.2;-;-0.2;-;0
Folgefonna Skisenter;SN49085;21.06.2024;9.7;-;-0.8;-;0
Folgefonna Skisenter;SN49085;22.06.2024;9;-;6.3;-;0
Folgefonna Skisenter;SN49085;23.06.2024;6.5;-;4.1;-;0
Folgefonna Skisenter;SN49085;24.06.2024;12.3;-;-1.5;-;0
Folgefonna Skisenter;SN49085;25.06.2024;12.3;-;6.6;-;0
Folgefonna Skisenter;SN49085;26.06.2024;14;-;-;-;0
Folgefonna Skisenter;SN49085;27.06.2024;14.7;-;9.2;-;0
Folgefonna Skisenter;SN49085;28.06.2024;12.6;-;4.7;-;-
Folgefonna Skisenter;SN49085;29.06.2024;4;-;1.3;-;-
Folgefonna Skisenter;SN49085;30.06.2024;5.1;-;0.7;-;-
Folgefonna Skisenter;SN49085;01.08.2024;9.7;6.9;4;0;0
Folgefonna Skisenter;SN49085;02.08.2024;13.1;9.9;6;0;0
Folgefonna Skisenter;SN49085;03.08.2024;11.7;9.8;6.5;0;0
Folgefonna Skisenter;SN49085;04.08.2024;11.9;7.7;-;0.7;0
Folgefonna Skisenter;SN49085;05.08.2024;12.4;10.7;5.9;0;0
Folgefonna Skisenter;SN49085;06.08.2024;13.7;11.2;8.2;0;0
Folgefonna Skisenter;SN49085;07.08.2024;12.3;9.1;6.5;4.2;0
Folgefonna Skisenter;SN49085;08.08.2024;8.3;6.2;5.7;4.6;0
Folgefonna Skisenter;SN49085;09.08.2024;9.5;6.9;4.8;8.9;0
Folgefonna Skisenter;SN49085;10.08.2024;6;4.9;3.1;57.3;0
Folgefonna Skisenter;SN49085;11.08.2024;5.7;4.3;3.2;84.2;0
Folgefonna Skisenter;SN49085;13.08.2024;16.5;14;11.2;0;0
Folgefonna Skisenter;SN49085;14.08.2024;13.8;10.2;8.8;0.1;0
Folgefonna Skisenter;SN49085;16.08.2024;8.6;4.7;3.6;25.8;0
Folgefonna Skisenter;SN49085;17.08.2024;6;5;4;8.2;0
Folgefonna Skisenter;SN49085;18.08.2024;5.9;4.7;3.6;8.1;0
Folgefonna Skisenter;SN49085;19.08.2024;7.4;4.9;2.7;58.1;0
Folgefonna Skisenter;SN49085;20.08.2024;9.5;7.9;5.3;5.1;0
Folgefonna Skisenter;SN49085;21.08.2024;8.8;5.4;3.9;13.7;0
Folgefonna Skisenter;SN49085;22.08.2024;9.2;6.6;4.4;1.6;0
Folgefonna Skisenter;SN49085;23.08.2024;7.8;4.8;3.9;13.1;0
Folgefonna Skisenter;SN49085;24.08.2024;6.8;5;2.8;17.7;0
Folgefonna Skisenter;SN49085;25.08.2024;5.8;3.6;2.2;14;0
Folgefonna Skisenter;SN49085;26.08.2024;6.3;4.1;2.7;53.8;0
Folgefonna Skisenter;SN49085;28.08.2024;12.4;9.4;6.8;24.1;0
Folgefonna Skisenter;SN49085;29.08.2024;12.7;8.8;5.7;2.1;0
Folgefonna Skisenter;SN49085;30.08.2024;5.9;4.1;3.4;24.3;0
Folgefonna Skisenter;SN49085;31.08.2024;8.6;5.8;1.9;15.1;0
Folgefonna Skisenter;SN49085;01.09.2024;12.4;8.9;6;0;0
Folgefonna Skisenter;SN49085;02.09.2024;11.4;9.7;6.7;0;0
Folgefonna Skisenter;SN49085;03.09.2024;11.1;10;8.1;7;0
Folgefonna Skisenter;SN49085;04.09.2024;13.1;11.6;7.9;6.7;0
Folgefonna Skisenter;SN49085;05.09.2024;18.3;16.1;10.8;3.5;0
Folgefonna Skisenter;SN49085;06.09.2024;17.4;14.1;11.9;0;0
Folgefonna Skisenter;SN49085;07.09.2024;14.9;12.3;8.5;0;0
Folgefonna Skisenter;SN49085;08.09.2024;14.6;13;9.3;0;0
Folgefonna Skisenter;SN49085;09.09.2024;13.1;7.7;4.7;26.8;0
Folgefonna Skisenter;SN49085;10.09.2024;5.9;2.7;0.7;11.7;0
Folgefonna Skisenter;SN49085;11.09.2024;3.3;1.3;0;20.6;0
Folgefonna Skisenter;SN49085;12.09.2024;1.7;0.5;-;45.8;7
Folgefonna Skisenter;SN49085;13.09.2024;1.8;-0.2;-2.7;15.8;11
Folgefonna Skisenter;SN49085;14.09.2024;5.1;2.9;-;0.7;9
Folgefonna Skisenter;SN49085;15.09.2024;7.5;6.5;4;1.4;0
Folgefonna Skisenter;SN49085;16.09.2024;6.8;4.7;3.5;23.4;0
Folgefonna Skisenter;SN49085;17.09.2024;10.4;3.3;2.8;1.2;0
Folgefonna Skisenter;SN49085;18.09.2024;13.6;9.7;6.9;0;0
Folgefonna Skisenter;SN49085;19.09.2024;13.4;9.9;7.4;0;0
Folgefonna Skisenter;SN49085;21.09.2024;13.6;9.4;7;0;0
Folgefonna Skisenter;SN49085;22.09.2024;9.9;6.5;5.1;0;0
Folgefonna Skisenter;SN49085;23.09.2024;5.8;-;0.7;-;-
Folgefonna Skisenter;SN49085;24.09.2024;4.4;-;1.8;-;-
Folgefonna Skisenter;SN49085;25.09.2024;3.5;-;1.3;-;-
Folgefonna Skisenter;SN49085;27.09.2024;3.1;-;-2;-;-
Folgefonna Skisenter;SN49085;28.09.2024;-0.5;-3.3;-5;-;0
Folgefonna Skisenter;SN49085;29.09.2024;1.4;-0.9;-3.7;3.7;4
Folgefonna Skisenter;SN49085;30.09.2024;4.9;3.2;1.4;1.1;0
Folgefonna Skisenter;SN49085;01.10.2024;5.2;3;1.9;0;0
Folgefonna Skisenter;SN49085;02.10.2024;5.7;2.5;0;0;0
Folgefonna Skisenter;SN49085;03.10.2024;2.7;0.9;-0.6;0;0
Folgefonna Skisenter;SN49085;04.10.2024;6.4;2;-0.8;0;0
Folgefonna Skisenter;SN49085;05.10.2024;3.9;2.8;0.6;0;0
Folgefonna Skisenter;SN49085;06.10.2024;3.5;2.9;2.4;4.1;0
Folgefonna Skisenter;SN49085;07.10.2024;4;3.1;2.3;0.4;0
Folgefonna Skisenter;SN49085;08.10.2024;6.4;4.9;2.6;5.7;0
Folgefonna Skisenter;SN49085;09.10.2024;6.1;4.8;3.8;13.6;0
Folgefonna Skisenter;SN49085;10.10.2024;4.9;-0.9;-3.1;3.6;0
Folgefonna Skisenter;SN49085;11.10.2024;-2.7;-;-;5;3
Folgefonna Skisenter;SN49085;12.10.2024;1.1;-0.8;-6.3;8.2;20
Folgefonna Skisenter;SN49085;13.10.2024;2.1;0.7;-0.4;0.4;4
Folgefonna Skisenter;SN49085;14.10.2024;-0.2;-3.4;-5.4;7.6;5
Folgefonna Skisenter;SN49085;15.10.2024;1.3;1;-5.5;0.4;4
Folgefonna Skisenter;SN49085;16.10.2024;11;7.4;-0.7;0.6;0
Folgefonna Skisenter;SN49085;17.10.2024;11.5;8.4;6.4;0;0
Folgefonna Skisenter;SN49085;18.10.2024;8.6;6.5;5.2;6.4;0
Folgefonna Skisenter;SN49085;19.10.2024;8.9;7.1;4.9;0.1;0
Folgefonna Skisenter;SN49085;20.10.2024;8;5.2;4.3;12;0
Folgefonna Skisenter;SN49085;21.10.2024;4.7;2.7;0.6;30.3;0
Folgefonna Skisenter;SN49085;22.10.2024;2.5;0.9;-1.2;40;0
Folgefonna Skisenter;SN49085;23.10.2024;4;1.9;-1;34.9;11
Folgefonna Skisenter;SN49085;24.10.2024;5;3.7;2.6;10.5;4
Folgefonna Skisenter;SN49085;25.10.2024;5.3;3.4;2.3;0;0
Folgefonna Skisenter;SN49085;26.10.2024;8.6;4.7;2.3;0;0
Folgefonna Skisenter;SN49085;27.10.2024;6.2;0;-1.5;28.1;4
Folgefonna Skisenter;SN49085;28.10.2024;0.9;0.3;-0.7;28.5;23
Folgefonna Skisenter;SN49085;29.10.2024;3.3;1.4;-0.6;0.1;19
Folgefonna Skisenter;SN49085;30.10.2024;3;-0.1;-0.7;5.3;17
Folgefonna Skisenter;SN49085;31.10.2024;4.9;3.6;-0.4;21.8;40
Folgefonna Skisenter;SN49085;01.11.2024;5;-3.5;-6.8;153.9;21
Folgefonna Skisenter;SN49085;02.11.2024;-1.4;-4;-6.9;4.4;26
Folgefonna Skisenter;SN49085;03.11.2024;4.2;3.3;-1.8;16.6;21
Folgefonna Skisenter;SN49085;04.11.2024;4.9;2.5;1.4;1.7;17
Folgefonna Skisenter;SN49085;05.11.2024;7.7;4.2;0.5;0;16
Folgefonna Skisenter;SN49085;06.11.2024;7.3;2.1;-1.2;0;16
Folgefonna Skisenter;SN49085;07.11.2024;8.9;6.2;1.8;0;16
Folgefonna Skisenter;SN49085;08.11.2024;9.5;3.4;-0.7;0;13
Folgefonna Skisenter;SN49085;09.11.2024;8;5.1;-0.6;0;13
Folgefonna Skisenter;SN49085;10.11.2024;6.6;-1.3;-3.4;0.1;13
Folgefonna Skisenter;SN49085;11.11.2024;0.6;-0.2;-0.7;1.3;16
Folgefonna Skisenter;SN49085;12.11.2024;1.5;0.6;-1.5;2.8;16
Folgefonna Skisenter;SN49085;13.11.2024;3.6;1.4;-0.2;0.8;13
Folgefonna Skisenter;SN49085;14.11.2024;0.2;-1.1;-3.4;2.4;14
Folgefonna Skisenter;SN49085;15.11.2024;4.4;3.1;-0.6;0.2;12
Folgefonna Skisenter;SN49085;16.11.2024;4.1;-4;-6.1;58.8;10
Folgefonna Skisenter;SN49085;17.11.2024;-3;-3.8;-5.6;23.4;45
Folgefonna Skisenter;SN49085;18.11.2024;-3.7;-8.8;-10.8;4.6;62
Folgefonna Skisenter;SN49085;19.11.2024;-5.8;-8;-11.1;0;58
Folgefonna Skisenter;SN49085;20.11.2024;-6.3;-9.1;-11.2;0;51
Folgefonna Skisenter;SN49085;21.11.2024;-7.3;-8.6;-10.8;0;50
Folgefonna Skisenter;SN49085;22.11.2024;-8.4;-10.9;-13.9;0;49
Folgefonna Skisenter;SN49085;23.11.2024;-5.1;-7.2;-10.6;2.5;54
Folgefonna Skisenter;SN49085;24.11.2024;3.8;-0.3;-6.4;2.5;7
Folgefonna Skisenter;SN49085;25.11.2024;2.8;0.3;-0.9;29;11
Folgefonna Skisenter;SN49085;26.11.2024;0.8;-0.4;-0.8;11.2;20
Folgefonna Skisenter;SN49085;27.11.2024;-0.4;-2;-3.9;5.2;22
Folgefonna Skisenter;SN49085;28.11.2024;-1.9;-3.7;-6.2;0;22
Folgefonna Skisenter;SN49085;29.11.2024;1.8;-0.8;-5.3;0;22
Folgefonna Skisenter;SN49085;30.11.2024;4.1;2.3;-0.6;18.3;26
Folgefonna Skisenter;SN49085;01.12.2024;5.7;3.6;2.3;27.1;19
Folgefonna Skisenter;SN49085;02.12.2024;2.6;-0.8;-3.1;40.7;11
Folgefonna Skisenter;SN49085;03.12.2024;-3.1;-6.7;-8;8;17
Folgefonna Skisenter;SN49085;04.12.2024;-4.2;-5.9;-8.9;0;17
Folgefonna Skisenter;SN49085;05.12.2024;-1.9;-2.9;-6.2;0.5;12
Folgefonna Skisenter;SN49085;06.12.2024;-0.3;-1.5;-2.5;7.2;15
Folgefonna Skisenter;SN49085;07.12.2024;-1.4;-3.3;-4.1;1.3;15
Folgefonna Skisenter;SN49085;08.12.2024;0.1;-2.3;-5;4;14
Folgefonna Skisenter;SN49085;09.12.2024;1;-2;-4.8;0;14
Folgefonna Skisenter;SN49085;10.12.2024;3.1;0.9;-1.8;0;14
Folgefonna Skisenter;SN49085;11.12.2024;2.9;0.9;-1.6;0.2;14
Folgefonna Skisenter;SN49085;12.12.2024;0.9;-0.7;-2.8;0.1;14
Folgefonna Skisenter;SN49085;13.12.2024;0.6;-1.1;-2.5;5.3;33
Folgefonna Skisenter;SN49085;14.12.2024;-1.4;-4.8;-6.2;36.6;122
Folgefonna Skisenter;SN49085;15.12.2024;2.8;-1;-5.8;2.6;128
Folgefonna Skisenter;SN49085;16.12.2024;3.1;-3.2;-4.2;56.6;115
Folgefonna Skisenter;SN49085;17.12.2024;-2;-2.7;-4.3;10;112
Folgefonna Skisenter;SN49085;18.12.2024;3.5;1.1;-2;3.2;106
Folgefonna Skisenter;SN49085;19.12.2024;1.7;-4.1;-5.2;46.1;107
Folgefonna Skisenter;SN49085;20.12.2024;-3.1;-5.6;-7.8;7.3;101
Folgefonna Skisenter;SN49085;21.12.2024;-1.2;-2;-3.2;5.8;134
Folgefonna Skisenter;SN49085;22.12.2024;-1.6;-2.8;-3.4;4.4;144
Folgefonna Skisenter;SN49085;23.12.2024;-2.9;-6.4;-9.3;1.3;147
Folgefonna Skisenter;SN49085;24.12.2024;2.9;-0.3;-9.2;1.5;148
Folgefonna Skisenter;SN49085;25.12.2024;4.8;3.6;2.7;4.7;128
Folgefonna Skisenter;SN49085;26.12.2024;3.1;0.4;-1.1;2;112
Folgefonna Skisenter;SN49085;27.12.2024;1.1;-0.3;-2.7;11.1;134
Folgefonna Skisenter;SN49085;28.12.2024;1.2;0.1;-0.4;1.5;129
Folgefonna Skisenter;SN49085;29.12.2024;0.1;-2.9;-4.1;8;172
Folgefonna Skisenter;SN49085;30.12.2024;-4.2;-8.7;-9.8;17;182
Folgefonna Skisenter;SN49085;31.12.2024;-4.6;-7.9;-;1.2;185
Folgefonna Skisenter;SN49085;01.01.2025;-1.1;-8.8;-12;19.8;166
Folgefonna Skisenter;SN49085;02.01.2025;-9.2;-11.4;-14;0.2;149
Folgefonna Skisenter;SN49085;03.01.2025;-10.6;-12.5;-16.8;7.6;160
Folgefonna Skisenter;SN49085;04.01.2025;-9.2;-10.4;-15.2;0.5;175
Folgefonna Skisenter;SN49085;05.01.2025;-4.8;-6.4;-14.8;1;175
Folgefonna Skisenter;SN49085;06.01.2025;-5.1;-8.2;-9.8;1.1;145
Folgefonna Skisenter;SN49085;07.01.2025;-5.8;-7.5;-9.7;32;205
Folgefonna Skisenter;SN49085;08.01.2025;-6.8;-10;-11.5;0.5;205
Folgefonna Skisenter;SN49085;09.01.2025;-6.2;-8.4;-12.2;0;205
Folgefonna Skisenter;SN49085;10.01.2025;-5.5;-;-12.7;0;205
Folgefonna Skisenter;SN49085;11.01.2025;-8.6;-;-20.5;0;205
Folgefonna Skisenter;SN49085;12.01.2025;-20.5;-;-22.2;0;205
Folgefonna Skisenter;SN49085;13.01.2025;-0.1;-;-10.7;0.5;202
Folgefonna Skisenter;SN49085;14.01.2025;0.6;-;-1;44;194
Folgefonna Skisenter;SN49085;15.01.2025;2;-;-2.5;22;185
Folgefonna Skisenter;SN49085;16.01.2025;2.3;-;0.8;8.8;175
Folgefonna Skisenter;SN49085;17.01.2025;2.2;-;-1.8;1.5;170
Folgefonna Skisenter;SN49085;18.01.2025;2.6;-;-1.7;1.5;167
Folgefonna Skisenter;SN49085;19.01.2025;2.8;-;-3;0.5;166
Folgefonna Skisenter;SN49085;20.01.2025;4.1;-;-3.2;0;165
Folgefonna Skisenter;SN49085;21.01.2025;-2;-;-6.4;0;166
Folgefonna Skisenter;SN49085;22.01.2025;-4.4;-;-10.3;3.9;168
Folgefonna Skisenter;SN49085;23.01.2025;-4.9;-;-7;0;165
Folgefonna Skisenter;SN49085;24.01.2025;-4;-;-13;0;165
Folgefonna Skisenter;SN49085;25.01.2025;-2.5;-;-4.8;29.8;169
Folgefonna Skisenter;SN49085;26.01.2025;-4;-;-7;28.4;171
Folgefonna Skisenter;SN49085;27.01.2025;-5.1;-;-7.7;9.2;179
Folgefonna Skisenter;SN49085;28.01.2025;-3.5;-;-6.3;1;170
Folgefonna Skisenter;SN49085;29.01.2025;-4;-;-11.4;0;159
Folgefonna Skisenter;SN49085;30.01.2025;-11.3;-;-15.1;0;147
Folgefonna Skisenter;SN49085;31.01.2025;-7.2;-;-16.4;0;136
Folgefonna Skisenter;SN49085;01.02.2025;-3.4;-;-18.1;0;124
Folgefonna Skisenter;SN49085;02.02.2025;-0.9;-3.5;-6.9;0;122
Folgefonna Skisenter;SN49085;03.02.2025;0.6;-1;-4;0.6;124
Folgefonna Skisenter;SN49085;04.02.2025;2.4;0.6;-0.2;1.5;122
Folgefonna Skisenter;SN49085;05.02.2025;2.1;-3.4;-4.6;15.1;157
Folgefonna Skisenter;SN49085;06.02.2025;-0.9;-3.3;-5.1;10.6;178
Folgefonna Skisenter;SN49085;07.02.2025;4.9;0;-4.5;0;176
Folgefonna Skisenter;SN49085;08.02.2025;0;-7.3;-8.2;0.6;150
Folgefonna Skisenter;SN49085;09.02.2025;-2.7;-5.2;-10.7;0;145
Folgefonna Skisenter;SN49085;10.02.2025;-0.3;-2.3;-5.4;0;145
Folgefonna Skisenter;SN49085;11.02.2025;-0.7;-2.1;-4;0.2;123
Folgefonna Skisenter;SN49085;12.02.2025;1.5;-1.7;-5.7;0;123
Folgefonna Skisenter;SN49085;13.02.2025;-0.2;-6.3;-10.2;0;123
Folgefonna Skisenter;SN49085;14.02.2025;-5.8;-6.4;-11;0.2;124
Folgefonna Skisenter;SN49085;15.02.2025;-5.3;-10.1;-12.7;4.9;135
Folgefonna Skisenter;SN49085;16.02.2025;-6.7;-11.3;-15.5;0.2;123
Folgefonna Skisenter;SN49085;17.02.2025;-4.4;-9.4;-12.8;0;123
Folgefonna Skisenter;SN49085;18.02.2025;-2.6;-8.4;-11.3;0;123
Folgefonna Skisenter;SN49085;19.02.2025;-3.2;-5.5;-10.5;0;123
Folgefonna Skisenter;SN49085;20.02.2025;2.2;-0.1;-4.4;0;123
Folgefonna Skisenter;SN49085;21.02.2025;5.2;2.2;-1.2;7.2;124
Folgefonna Skisenter;SN49085;22.02.2025;4.7;2.1;0.5;10.9;117
Folgefonna Skisenter;SN49085;23.02.2025;1.3;-0.2;-0.8;18.4;119
Folgefonna Skisenter;SN49085;24.02.2025;1.4;0.3;-0.4;2.6;118
Folgefonna Skisenter;SN49085;25.02.2025;0.3;-2.1;-3.3;5.9;123
Folgefonna Skisenter;SN49085;26.02.2025;-1.9;-2.9;-3.4;9.6;137
Folgefonna Skisenter;SN49085;27.02.2025;-3.1;-4.5;-5.1;2.7;139
Folgefonna Skisenter;SN49085;28.02.2025;-2.8;-3.9;-8.4;1.5;140
Folgefonna Skisenter;SN49085;01.03.2025;-1.7;-3.1;-4.5;1;142
Folgefonna Skisenter;SN49085;02.03.2025;-0.8;-1.6;-3.2;9.3;153
Folgefonna Skisenter;SN49085;03.03.2025;-1.2;-1.8;-3.1;18.1;174
Folgefonna Skisenter;SN49085;04.03.2025;0.3;-0.6;-2;53.5;188
Folgefonna Skisenter;SN49085;05.03.2025;3;1.2;-0.9;47.5;212
Folgefonna Skisenter;SN49085;06.03.2025;3;1.2;-0.4;78.5;186
Folgefonna Skisenter;SN49085;07.03.2025;3.4;0.7;-1.5;4.6;184
Folgefonna Skisenter;SN49085;09.03.2025;3.3;2.2;1.4;11.1;183
Folgefonna Skisenter;SN49085;10.03.2025;2.1;-1.2;-3.5;0;183
Folgefonna Skisenter;SN49085;11.03.2025;-1.8;-4.7;-5.7;4.1;185
Folgefonna Skisenter;SN49085;12.03.2025;-4.6;-7.1;-8.8;0;184
Folgefonna Skisenter;SN49085;14.03.2025;-0.8;-7.3;-11.3;0;184
Folgefonna Skisenter;SN49085;15.03.2025;-1.6;-4.9;-8.6;0;184
Folgefonna Skisenter;SN49085;16.03.2025;-1.5;-6.3;-7.4;2.4;189
Folgefonna Skisenter;SN49085;17.03.2025;-2;-5.6;-9.8;0;189
Folgefonna Skisenter;SN49085;18.03.2025;-1.8;-3.6;-4.4;1.2;191
Folgefonna Skisenter;SN49085;19.03.2025;1.2;-4.6;-6.5;0.7;193
Folgefonna Skisenter;SN49085;20.03.2025;0.7;-3.6;-8.3;0;191
Folgefonna Skisenter;SN49085;21.03.2025;4.3;0.6;-4.8;0;191
Folgefonna Skisenter;SN49085;22.03.2025;3.1;-;-3.1;0;184
Folgefonna Skisenter;SN49085;23.03.2025;-0.2;-;-4.6;0;184
Folgefonna Skisenter;SN49085;24.03.2025;-1.7;-;-3.1;0;184
Folgefonna Skisenter;SN49085;25.03.2025;0.3;-;-3;10.5;189
Folgefonna Skisenter;SN49085;26.03.2025;-0.4;-;-;4;194
Folgefonna Skisenter;SN49085;27.03.2025;0.9;0.3;-2.3;4.4;196
Folgefonna Skisenter;SN49085;28.03.2025;2.4;-0.3;-1.4;38;198
Folgefonna Skisenter;SN49085;29.03.2025;-1.4;-3.1;-4.4;21.9;221
