,Navn,Stasjon,Tid(norsk normaltid),Nedbør (1 t),Maksimumstemperatur (1 t),Minimumstemperatur (1 t),Middelvind,Høyeste middelvind (1 t)
39958,Bergen - Florida,SN50540,22.07.2025 23:00,0.0,20.4,19.8,2.5,3.6
39959,Bergen - Florida,SN50540,23.07.2025 00:00,0.4,19.8,19.0,1.3,2.4
39960,Bergen - Florida,SN50540,23.07.2025 01:00,0.0,19.2,18.6,1.0,1.3
39961,Bergen - Florida,SN50540,23.07.2025 02:00,0.0,18.6,18.2,1.4,1.6
39962,Bergen - Florida,SN50540,23.07.2025 03:00,0.0,18.3,17.9,1.2,1.5
39963,Bergen - Florida,SN50540,23.07.2025 04:00,0.0,18.1,17.8,0.6,1.7
39964,Bergen - Florida,SN50540,23.07.2025 05:00,0.0,18.3,18.0,0.5,0.7
39965,Bergen - Florida,SN50540,23.07.2025 06:00,0.0,19.0,18.3,0.4,0.7
39966,Bergen - Florida,SN50540,23.07.2025 07:00,0.0,20.0,18.9,0.9,1.5
39967,Bergen - Florida,SN50540,23.07.2025 08:00,0.0,22.0,19.9,1.1,1.1
39968,Bergen - Florida,SN50540,23.07.2025 09:00,0.0,24.6,22.0,0.7,1.2
39969,Bergen - Florida,SN50540,23.07.2025 10:00,0.0,26.0,24.6,2.6,2.7
39970,Bergen - Florida,SN50540,23.07.2025 11:00,0.0,27.3,25.5,2.7,2.7
39971,Bergen - Florida,SN50540,23.07.2025 12:00,0.0,27.8,26.5,3.7,4.0
39972,Bergen - Florida,SN50540,23.07.2025 13:00,0.0,28.2,26.9,3.8,4.4
39973,Bergen - Florida,SN50540,23.07.2025 14:00,0.0,28.7,26.6,3.3,4.3
39974,Bergen - Florida,SN50540,23.07.2025 15:00,0.0,29.0,27.2,4.6,4.9
39975,Bergen - Florida,SN50540,23.07.2025 16:00,0.0,28.9,27.7,4.3,5.4
39976,Bergen - Florida,SN50540,23.07.2025 17:00,0.3,28.3,24.5,4.7,4.7
39977,Bergen - Florida,SN50540,23.07.2025 18:00,0.5,24.1,21.2,1.9,5.4
39978,Bergen - Florida,SN50540,23.07.2025 19:00,0.0,23.4,21.9,2.2,2.2
39979,Bergen - Florida,SN50540,23.07.2025 20:00,0.0,22.6,22.2,2.8,3.4
39980,Bergen - Florida,SN50540,23.07.2025 21:00,0.0,22.6,21.9,3.0,3.8
39981,Bergen - Florida,SN50540,23.07.2025 22:00,0.5,22.0,21.4,2.6,4.4
39982,Bergen - Florida,SN50540,23.07.2025 23:00,0.2,21.4,20.4,2.9,3.2
39983,Bergen - Florida,SN50540,24.07.2025 00:00,0.0,20.5,19.9,3.0,3.0
39984,Bergen - Florida,SN50540,24.07.2025 01:00,0.0,20.2,20.0,2.1,3.2
39985,Bergen - Florida,SN50540,24.07.2025 02:00,0.0,20.1,19.5,0.8,2.5
39986,Bergen - Florida,SN50540,24.07.2025 03:00,0.0,19.5,18.6,0.5,1.5
39987,Bergen - Florida,SN50540,24.07.2025 04:00,0.0,19.2,18.5,1.4,2.6
39988,Bergen - Florida,SN50540,24.07.2025 05:00,0.0,19.0,18.1,0.6,1.3
39989,Bergen - Florida,SN50540,24.07.2025 06:00,0.0,19.2,17.9,2.4,2.4
39990,Bergen - Florida,SN50540,24.07.2025 07:00,0.0,21.0,19.2,2.1,3.2
39991,Bergen - Florida,SN50540,24.07.2025 08:00,0.0,22.3,20.4,0.7,2.7
39992,Bergen - Florida,SN50540,24.07.2025 09:00,0.0,22.8,21.3,3.4,3.6
39993,Bergen - Florida,SN50540,24.07.2025 10:00,0.0,21.8,21.2,5.1,5.1
39994,Bergen - Florida,SN50540,24.07.2025 11:00,0.0,22.3,21.7,5.3,5.9
39995,Bergen - Florida,SN50540,24.07.2025 12:00,0.0,22.9,21.9,4.2,5.4
39996,Bergen - Florida,SN50540,24.07.2025 13:00,0.0,22.8,21.5,4.2,5.4
39997,Bergen - Florida,SN50540,24.07.2025 14:00,0.0,22.1,21.1,2.9,4.9
39998,Bergen - Florida,SN50540,24.07.2025 15:00,0.0,22.3,21.1,4.9,6.5
39999,Bergen - Florida,SN50540,24.07.2025 16:00,0.0,21.7,21.0,4.8,5.2
40000,Bergen - Florida,SN50540,24.07.2025 17:00,0.0,21.2,19.6,5.7,6.7
40001,Bergen - Florida,SN50540,24.07.2025 18:00,0.0,19.7,18.8,4.6,6.6
40002,Bergen - Florida,SN50540,24.07.2025 19:00,0.0,18.8,18.4,4.2,4.9
40003,Bergen - Florida,SN50540,24.07.2025 20:00,0.0,18.4,18.3,3.3,4.6
40004,Bergen - Florida,SN50540,24.07.2025 21:00,0.0,18.4,18.3,2.8,4.4
40005,Bergen - Florida,SN50540,24.07.2025 22:00,0.0,18.5,18.3,2.6,3.4
40006,Bergen - Florida,SN50540,24.07.2025 23:00,0.0,18.5,18.3,3.2,3.5
40007,Bergen - Florida,SN50540,25.07.2025 00:00,0.0,18.3,18.2,3.9,5.1
40008,Bergen - Florida,SN50540,25.07.2025 01:00,0.0,18.2,17.6,4.3,4.6
40009,Bergen - Florida,SN50540,25.07.2025 02:00,0.0,17.8,17.6,4.6,4.7
40010,Bergen - Florida,SN50540,25.07.2025 03:00,0.0,17.8,17.6,3.8,4.6
40011,Bergen - Florida,SN50540,25.07.2025 04:00,0.0,17.6,17.4,3.9,4.5
40012,Bergen - Florida,SN50540,25.07.2025 05:00,0.0,17.4,17.1,3.5,4.5
40013,Bergen - Florida,SN50540,25.07.2025 06:00,0.0,17.3,17.2,3.1,4.6
40014,Bergen - Florida,SN50540,25.07.2025 07:00,0.0,17.5,17.3,3.6,4.1
40015,Bergen - Florida,SN50540,25.07.2025 08:00,0.0,17.4,17.1,4.1,4.7
40016,Bergen - Florida,SN50540,25.07.2025 09:00,0.0,18.8,17.4,3.1,4.3
40017,Bergen - Florida,SN50540,25.07.2025 10:00,0.0,18.7,18.3,2.7,3.5
40018,Bergen - Florida,SN50540,25.07.2025 11:00,0.0,20.6,18.4,1.7,3.0
40019,Bergen - Florida,SN50540,25.07.2025 12:00,0.0,21.2,19.4,3.1,3.2
40020,Bergen - Florida,SN50540,25.07.2025 13:00,0.0,19.6,18.6,4.0,4.2
40021,Bergen - Florida,SN50540,25.07.2025 14:00,0.0,19.3,18.7,3.1,4.0
40022,Bergen - Florida,SN50540,25.07.2025 15:00,0.0,18.9,18.1,3.6,4.1
40023,Bergen - Florida,SN50540,25.07.2025 16:00,0.0,18.4,18.1,3.4,3.5
40024,Bergen - Florida,SN50540,25.07.2025 17:00,0.0,18.4,18.0,2.6,3.8
40025,Bergen - Florida,SN50540,25.07.2025 18:00,0.0,18.5,17.7,3.5,3.5
40026,Bergen - Florida,SN50540,25.07.2025 19:00,0.0,17.9,17.8,1.8,3.4
40027,Bergen - Florida,SN50540,25.07.2025 20:00,0.0,18.0,17.5,1.5,1.8
40028,Bergen - Florida,SN50540,25.07.2025 21:00,0.0,17.5,17.0,3.1,3.1
40029,Bergen - Florida,SN50540,25.07.2025 22:00,0.0,16.9,16.7,3.0,3.5
40030,Bergen - Florida,SN50540,25.07.2025 23:00,0.0,16.8,16.6,2.2,3.9
40031,Bergen - Florida,SN50540,26.07.2025 00:00,0.0,16.7,16.6,2.9,3.5
40032,Bergen - Florida,SN50540,26.07.2025 01:00,0.6,16.7,15.7,3.2,3.8
40033,Bergen - Florida,SN50540,26.07.2025 02:00,1.7,15.7,15.0,3.5,5.1
40034,Bergen - Florida,SN50540,26.07.2025 03:00,1.3,14.9,14.4,1.3,3.6
40035,Bergen - Florida,SN50540,26.07.2025 04:00,0.4,14.5,14.3,0.9,1.2
40036,Bergen - Florida,SN50540,26.07.2025 05:00,0.2,14.7,14.5,0.9,1.2
40037,Bergen - Florida,SN50540,26.07.2025 06:00,0.0,15.0,14.7,0.5,1.2
40038,Bergen - Florida,SN50540,26.07.2025 07:00,0.0,15.1,14.3,0.7,2.5
40039,Bergen - Florida,SN50540,26.07.2025 08:00,0.0,16.8,14.3,1.0,1.3
40040,Bergen - Florida,SN50540,26.07.2025 09:00,0.0,18.7,16.7,1.4,2.1
40041,Bergen - Florida,SN50540,26.07.2025 10:00,0.0,19.4,17.8,2.3,2.4
40042,Bergen - Florida,SN50540,26.07.2025 11:00,0.0,18.8,17.7,2.8,3.3
40043,Bergen - Florida,SN50540,26.07.2025 12:00,0.0,18.6,17.7,4.4,4.4
40044,Bergen - Florida,SN50540,26.07.2025 13:00,0.0,17.6,16.4,1.5,6.0
40045,Bergen - Florida,SN50540,26.07.2025 14:00,0.0,18.0,16.5,0.8,1.4
40046,Bergen - Florida,SN50540,26.07.2025 15:00,0.0,19.4,18.0,2.6,2.6
40047,Bergen - Florida,SN50540,26.07.2025 16:00,0.0,19.8,18.4,2.4,2.7
40048,Bergen - Florida,SN50540,26.07.2025 17:00,0.0,19.0,18.5,2.9,2.9
40049,Bergen - Florida,SN50540,26.07.2025 18:00,0.0,19.9,18.4,2.2,3.1
40050,Bergen - Florida,SN50540,26.07.2025 19:00,0.0,18.9,17.8,3.2,4.3
40051,Bergen - Florida,SN50540,26.07.2025 20:00,0.0,17.8,17.2,2.2,3.4
40052,Bergen - Florida,SN50540,26.07.2025 21:00,0.0,17.2,16.9,2.5,3.2
40053,Bergen - Florida,SN50540,26.07.2025 22:00,0.0,16.8,16.3,2.9,3.4
40054,Bergen - Florida,SN50540,26.07.2025 23:00,0.0,16.3,16.0,1.8,2.9
40055,Bergen - Florida,SN50540,27.07.2025 00:00,0.0,16.0,14.8,1.7,1.7
40056,Bergen - Florida,SN50540,27.07.2025 01:00,0.0,15.0,14.7,1.1,1.7
40057,Bergen - Florida,SN50540,27.07.2025 02:00,0.0,15.2,15.0,0.7,1.3
40058,Bergen - Florida,SN50540,27.07.2025 03:00,0.0,15.2,14.8,0.4,1.0
40059,Bergen - Florida,SN50540,27.07.2025 04:00,0.0,15.2,13.6,1.2,1.2
40060,Bergen - Florida,SN50540,27.07.2025 05:00,0.0,13.6,13.3,0.7,1.3
40061,Bergen - Florida,SN50540,27.07.2025 06:00,0.0,14.3,13.5,0.8,0.9
40062,Bergen - Florida,SN50540,27.07.2025 07:00,0.0,15.5,14.3,0.8,1.0
40063,Bergen - Florida,SN50540,27.07.2025 08:00,0.0,17.8,15.5,1.6,1.6
40064,Bergen - Florida,SN50540,27.07.2025 09:00,0.0,18.9,17.4,2.1,2.1
40065,Bergen - Florida,SN50540,27.07.2025 10:00,0.0,19.8,18.7,3.0,3.1
40066,Bergen - Florida,SN50540,27.07.2025 11:00,0.0,20.3,19.0,2.6,3.1
40067,Bergen - Florida,SN50540,27.07.2025 12:00,0.0,20.7,19.8,1.8,3.1
40068,Bergen - Florida,SN50540,27.07.2025 13:00,0.0,21.4,20.2,3.2,3.4
40069,Bergen - Florida,SN50540,27.07.2025 14:00,0.0,21.5,20.4,4.3,4.3
40070,Bergen - Florida,SN50540,27.07.2025 15:00,0.0,22.4,19.7,4.5,4.7
40071,Bergen - Florida,SN50540,27.07.2025 16:00,0.0,22.0,20.4,4.4,5.3
40072,Bergen - Florida,SN50540,27.07.2025 17:00,0.0,21.1,20.3,4.3,5.0
40073,Bergen - Florida,SN50540,27.07.2025 18:00,0.0,20.6,20.0,4.3,5.2
40074,Bergen - Florida,SN50540,27.07.2025 19:00,0.0,20.2,18.6,2.0,4.5
40075,Bergen - Florida,SN50540,27.07.2025 20:00,0.0,18.7,18.0,2.6,2.7
40076,Bergen - Florida,SN50540,27.07.2025 21:00,0.0,18.0,17.4,2.7,3.5
40077,Bergen - Florida,SN50540,27.07.2025 22:00,0.8,17.4,16.0,2.3,3.2
40078,Bergen - Florida,SN50540,27.07.2025 23:00,0.1,16.0,15.6,0.9,2.1
40079,Bergen - Florida,SN50540,28.07.2025 00:00,0.7,15.6,15.2,2.2,2.7
40080,Bergen - Florida,SN50540,28.07.2025 01:00,2.6,15.2,14.6,2.2,3.9
40081,Bergen - Florida,SN50540,28.07.2025 02:00,2.0,14.8,14.5,1.9,1.9
40082,Bergen - Florida,SN50540,28.07.2025 03:00,2.6,14.7,14.4,4.5,4.5
40083,Bergen - Florida,SN50540,28.07.2025 04:00,0.0,14.7,14.5,1.6,4.5
40084,Bergen - Florida,SN50540,28.07.2025 05:00,0.0,14.6,14.4,1.6,2.3
40085,Bergen - Florida,SN50540,28.07.2025 06:00,0.0,14.8,14.5,2.9,2.9
40086,Bergen - Florida,SN50540,28.07.2025 07:00,0.0,15.0,14.5,2.0,3.5
40087,Bergen - Florida,SN50540,28.07.2025 08:00,0.0,16.4,14.9,3.5,4.2
40088,Bergen - Florida,SN50540,28.07.2025 09:00,0.0,17.7,16.4,2.5,3.5
40089,Bergen - Florida,SN50540,28.07.2025 10:00,0.0,17.4,15.8,3.5,5.9
40090,Bergen - Florida,SN50540,28.07.2025 11:00,0.1,18.5,16.0,2.2,3.8
40091,Bergen - Florida,SN50540,28.07.2025 12:00,0.0,18.4,17.7,3.0,3.0
40092,Bergen - Florida,SN50540,28.07.2025 13:00,0.0,19.0,17.8,2.3,3.7
40093,Bergen - Florida,SN50540,28.07.2025 14:00,0.0,20.8,18.7,3.5,4.4
40094,Bergen - Florida,SN50540,28.07.2025 15:00,0.0,21.0,19.7,3.6,4.3
40095,Bergen - Florida,SN50540,28.07.2025 16:00,0.0,20.9,20.2,3.9,4.7
40096,Bergen - Florida,SN50540,28.07.2025 17:00,0.0,20.8,20.1,4.4,4.6
40097,Bergen - Florida,SN50540,28.07.2025 18:00,0.0,20.4,17.9,4.1,6.1
40098,Bergen - Florida,SN50540,28.07.2025 19:00,0.0,18.8,17.6,4.2,4.9
40099,Bergen - Florida,SN50540,28.07.2025 20:00,0.0,17.6,16.7,4.5,5.1
40100,Bergen - Florida,SN50540,28.07.2025 21:00,0.0,16.7,16.0,4.3,6.0
40101,Bergen - Florida,SN50540,28.07.2025 22:00,0.0,16.0,15.7,3.3,4.4
40102,Bergen - Florida,SN50540,28.07.2025 23:00,0.0,15.7,14.9,4.0,4.0
40103,Bergen - Florida,SN50540,29.07.2025 00:00,0.0,14.9,14.7,3.1,4.9
40104,Bergen - Florida,SN50540,29.07.2025 01:00,0.0,15.1,14.3,2.5,3.6
40105,Bergen - Florida,SN50540,29.07.2025 02:00,0.0,15.0,14.3,3.0,4.0
40106,Bergen - Florida,SN50540,29.07.2025 03:00,0.0,15.3,15.0,4.0,4.6
40107,Bergen - Florida,SN50540,29.07.2025 04:00,0.0,15.6,15.3,5.3,5.3
40108,Bergen - Florida,SN50540,29.07.2025 05:00,0.0,15.6,15.6,5.3,5.8
40109,Bergen - Florida,SN50540,29.07.2025 06:00,0.0,15.6,15.3,4.6,5.9
40110,Bergen - Florida,SN50540,29.07.2025 07:00,0.0,16.1,15.3,4.2,5.0
40111,Bergen - Florida,SN50540,29.07.2025 08:00,0.0,16.9,16.1,4.6,5.9
40112,Bergen - Florida,SN50540,29.07.2025 09:00,0.0,18.0,16.9,6.3,7.2
40113,Bergen - Florida,SN50540,29.07.2025 10:00,0.0,18.9,17.9,4.5,6.4
40114,Bergen - Florida,SN50540,29.07.2025 11:00,0.0,19.9,18.8,5.3,6.0
40115,Bergen - Florida,SN50540,29.07.2025 12:00,0.0,21.4,19.2,5.1,6.4
40116,Bergen - Florida,SN50540,29.07.2025 13:00,0.0,22.5,20.8,5.2,6.1
40117,Bergen - Florida,SN50540,29.07.2025 14:00,0.0,23.2,22.0,4.2,5.8
40118,Bergen - Florida,SN50540,29.07.2025 15:00,0.0,23.4,22.4,5.5,6.3
40119,Bergen - Florida,SN50540,29.07.2025 16:00,0.0,23.1,22.4,6.8,7.5
40120,Bergen - Florida,SN50540,29.07.2025 17:00,0.0,23.2,22.5,6.8,7.3
40121,Bergen - Florida,SN50540,29.07.2025 18:00,0.0,22.9,22.3,7.4,7.4
40122,Bergen - Florida,SN50540,29.07.2025 19:00,0.0,22.2,20.6,5.8,8.6
40123,Bergen - Florida,SN50540,29.07.2025 20:00,0.0,20.6,19.6,6.8,7.7
40124,Bergen - Florida,SN50540,29.07.2025 21:00,0.0,19.5,18.7,3.3,7.3
40125,Bergen - Florida,SN50540,29.07.2025 22:00,0.0,18.7,18.5,5.0,5.1
40126,Bergen - Florida,SN50540,29.07.2025 23:00,0.0,18.5,17.6,3.7,5.5
40127,Bergen - Florida,SN50540,30.07.2025 00:00,0.0,17.6,17.4,3.6,4.2
40128,Bergen - Florida,SN50540,30.07.2025 01:00,0.0,18.1,17.5,5.5,6.5
40129,Bergen - Florida,SN50540,30.07.2025 02:00,0.0,17.6,17.0,3.5,5.4
40130,Bergen - Florida,SN50540,30.07.2025 03:00,0.0,17.0,16.6,4.1,5.0
40131,Bergen - Florida,SN50540,30.07.2025 04:00,0.0,16.8,16.6,4.5,4.8
40132,Bergen - Florida,SN50540,30.07.2025 05:00,0.0,17.1,16.7,2.9,5.4
40133,Bergen - Florida,SN50540,30.07.2025 06:00,0.0,17.6,16.9,2.5,2.9
40134,Bergen - Florida,SN50540,30.07.2025 07:00,0.0,18.0,17.5,3.6,3.8
40135,Bergen - Florida,SN50540,30.07.2025 08:00,0.0,19.6,18.0,4.3,4.3
40136,Bergen - Florida,SN50540,30.07.2025 09:00,0.0,19.4,19.0,4.1,4.3
40137,Bergen - Florida,SN50540,30.07.2025 10:00,0.0,20.2,19.3,2.4,4.7
40138,Bergen - Florida,SN50540,30.07.2025 11:00,0.0,20.7,20.2,3.0,3.5
40139,Bergen - Florida,SN50540,30.07.2025 12:00,0.0,21.6,20.7,2.8,3.9
40140,Bergen - Florida,SN50540,30.07.2025 13:00,0.0,22.7,21.5,2.3,3.5
40141,Bergen - Florida,SN50540,30.07.2025 14:00,0.0,24.9,21.9,1.4,2.4
40142,Bergen - Florida,SN50540,30.07.2025 15:00,0.0,24.9,23.2,1.6,1.9
40143,Bergen - Florida,SN50540,30.07.2025 16:00,0.0,23.3,22.9,2.0,2.2
40144,Bergen - Florida,SN50540,30.07.2025 17:00,0.0,23.7,23.3,1.9,2.3
40145,Bergen - Florida,SN50540,30.07.2025 18:00,0.0,23.6,23.1,1.1,2.2
40146,Bergen - Florida,SN50540,30.07.2025 19:00,0.0,23.3,22.1,2.6,2.8
40147,Bergen - Florida,SN50540,30.07.2025 20:00,0.0,22.1,21.4,2.1,2.6
40148,Bergen - Florida,SN50540,30.07.2025 21:00,0.0,21.4,20.6,0.9,2.0
40149,Bergen - Florida,SN50540,30.07.2025 22:00,0.0,20.5,19.6,1.6,2.0
40150,Bergen - Florida,SN50540,30.07.2025 23:00,0.0,19.6,18.9,1.8,2.3
40151,Bergen - Florida,SN50540,31.07.2025 00:00,0.0,18.9,18.4,2.4,3.2
40152,Bergen - Florida,SN50540,31.07.2025 01:00,0.0,18.6,18.3,2.8,2.8
40153,Bergen - Florida,SN50540,31.07.2025 02:00,0.0,18.6,18.1,4.1,4.1
40154,Bergen - Florida,SN50540,31.07.2025 03:00,1.1,18.1,16.6,1.7,4.2
40155,Bergen - Florida,SN50540,31.07.2025 04:00,0.0,16.7,16.4,1.0,2.2
40156,Bergen - Florida,SN50540,31.07.2025 05:00,0.0,16.7,16.4,1.4,2.0
40157,Bergen - Florida,SN50540,31.07.2025 06:00,0.0,16.9,16.6,2.0,2.0
40158,Bergen - Florida,SN50540,31.07.2025 07:00,0.0,17.4,16.9,2.4,2.4
40159,Bergen - Florida,SN50540,31.07.2025 08:00,0.0,18.2,17.4,1.7,2.6
40160,Bergen - Florida,SN50540,31.07.2025 09:00,0.0,19.6,18.2,2.6,3.1
40161,Bergen - Florida,SN50540,31.07.2025 10:00,0.0,21.3,19.3,2.0,3.3
40162,Bergen - Florida,SN50540,31.07.2025 11:00,0.0,22.7,21.0,1.8,3.1
40163,Bergen - Florida,SN50540,31.07.2025 12:00,0.0,24.0,22.4,2.9,2.9
40164,Bergen - Florida,SN50540,31.07.2025 13:00,0.0,23.9,22.5,3.8,4.4
40165,Bergen - Florida,SN50540,31.07.2025 14:00,0.0,23.6,22.1,4.6,4.8
40166,Bergen - Florida,SN50540,31.07.2025 15:00,0.0,24.0,21.7,3.5,5.0
40167,Bergen - Florida,SN50540,31.07.2025 16:00,0.0,23.6,22.4,4.2,4.7
40168,Bergen - Florida,SN50540,31.07.2025 17:00,0.0,23.1,22.5,4.2,4.2
40169,Bergen - Florida,SN50540,31.07.2025 18:00,0.0,22.6,21.5,2.9,5.3
40170,Bergen - Florida,SN50540,31.07.2025 19:00,0.0,22.2,20.9,3.8,4.2
40171,Bergen - Florida,SN50540,31.07.2025 20:00,0.0,20.8,20.2,2.4,3.9
40172,Bergen - Florida,SN50540,31.07.2025 21:00,0.0,20.2,19.7,2.6,3.1
40173,Bergen - Florida,SN50540,31.07.2025 22:00,0.0,19.7,19.2,1.9,3.2
40174,Bergen - Florida,SN50540,31.07.2025 23:00,0.0,19.2,18.6,2.2,2.7
40175,Bergen - Florida,SN50540,01.08.2025 00:00,0.0,18.6,18.1,1.0,2.2
40176,Bergen - Florida,SN50540,01.08.2025 01:00,0.0,18.1,17.8,0.5,1.7
40177,Bergen - Florida,SN50540,01.08.2025 02:00,0.0,17.8,17.4,0.9,1.4
40178,Bergen - Florida,SN50540,01.08.2025 03:00,0.0,17.6,17.3,2.3,2.7
40179,Bergen - Florida,SN50540,01.08.2025 04:00,0.0,17.5,17.3,2.6,2.8
40180,Bergen - Florida,SN50540,01.08.2025 05:00,0.0,17.4,17.3,3.8,3.8
40181,Bergen - Florida,SN50540,01.08.2025 06:00,0.0,17.5,17.3,2.7,3.8
40182,Bergen - Florida,SN50540,01.08.2025 07:00,0.0,17.6,17.4,3.6,4.1
40183,Bergen - Florida,SN50540,01.08.2025 08:00,0.0,17.7,17.5,3.6,4.6
40184,Bergen - Florida,SN50540,01.08.2025 09:00,0.0,17.7,17.5,4.5,5.2
40185,Bergen - Florida,SN50540,01.08.2025 10:00,0.0,18.0,17.5,4.3,5.1
40186,Bergen - Florida,SN50540,01.08.2025 11:00,0.0,18.4,17.9,3.8,4.8
40187,Bergen - Florida,SN50540,01.08.2025 12:00,0.0,19.0,18.2,3.3,4.4
40188,Bergen - Florida,SN50540,01.08.2025 13:00,0.0,19.1,18.7,3.1,3.9
40189,Bergen - Florida,SN50540,01.08.2025 14:00,0.0,19.9,19.1,5.6,5.6
40190,Bergen - Florida,SN50540,01.08.2025 15:00,0.0,20.1,19.3,6.2,6.2
40191,Bergen - Florida,SN50540,01.08.2025 16:00,0.0,20.2,19.4,5.2,6.7
40192,Bergen - Florida,SN50540,01.08.2025 17:00,0.0,19.5,19.0,4.9,6.0
40193,Bergen - Florida,SN50540,01.08.2025 18:00,0.0,18.9,18.2,4.9,5.4
40194,Bergen - Florida,SN50540,01.08.2025 19:00,0.0,18.4,17.5,6.2,7.0
40195,Bergen - Florida,SN50540,01.08.2025 20:00,0.0,17.5,17.0,4.8,6.4
40196,Bergen - Florida,SN50540,01.08.2025 21:00,0.0,17.1,16.7,5.0,6.6
40197,Bergen - Florida,SN50540,01.08.2025 22:00,0.0,16.8,16.4,4.5,4.8
40198,Bergen - Florida,SN50540,01.08.2025 23:00,0.0,16.5,16.2,3.9,5.0
40199,Bergen - Florida,SN50540,02.08.2025 00:00,0.0,16.2,16.1,4.3,4.4
40200,Bergen - Florida,SN50540,02.08.2025 01:00,0.0,16.1,15.9,4.9,5.4
40201,Bergen - Florida,SN50540,02.08.2025 02:00,0.0,15.9,15.8,3.9,4.9
40202,Bergen - Florida,SN50540,02.08.2025 03:00,0.0,16.0,15.8,3.2,4.2
40203,Bergen - Florida,SN50540,02.08.2025 04:00,0.0,16.0,15.9,3.0,3.3
40204,Bergen - Florida,SN50540,02.08.2025 05:00,0.0,16.0,15.9,3.3,3.5
40205,Bergen - Florida,SN50540,02.08.2025 06:00,0.0,16.0,15.9,3.8,3.8
40206,Bergen - Florida,SN50540,02.08.2025 07:00,0.0,16.6,16.0,4.6,4.6
40207,Bergen - Florida,SN50540,02.08.2025 08:00,0.0,17.1,16.5,3.3,4.5
40208,Bergen - Florida,SN50540,02.08.2025 09:00,0.0,19.4,17.0,3.9,4.2
40209,Bergen - Florida,SN50540,02.08.2025 10:00,0.0,20.0,19.0,4.1,5.4
40210,Bergen - Florida,SN50540,02.08.2025 11:00,0.0,21.8,19.7,3.0,4.2
40211,Bergen - Florida,SN50540,02.08.2025 12:00,0.0,23.4,21.7,2.9,4.7
40212,Bergen - Florida,SN50540,02.08.2025 13:00,0.0,23.7,22.2,3.8,4.2
40213,Bergen - Florida,SN50540,02.08.2025 14:00,0.0,24.0,22.7,4.3,4.6
40214,Bergen - Florida,SN50540,02.08.2025 15:00,0.0,24.2,23.1,6.9,6.9
40215,Bergen - Florida,SN50540,02.08.2025 16:00,0.0,23.1,22.5,4.5,7.4
40216,Bergen - Florida,SN50540,02.08.2025 17:00,0.0,23.7,21.9,4.2,5.3
40217,Bergen - Florida,SN50540,02.08.2025 18:00,0.0,22.6,20.5,4.3,5.0
40218,Bergen - Florida,SN50540,02.08.2025 19:00,0.0,20.5,18.8,4.4,4.6
40219,Bergen - Florida,SN50540,02.08.2025 20:00,0.0,18.7,17.6,2.8,4.5
40220,Bergen - Florida,SN50540,02.08.2025 21:00,0.0,17.6,17.1,2.2,4.2
40221,Bergen - Florida,SN50540,02.08.2025 22:00,0.0,17.2,17.0,2.7,3.6
40222,Bergen - Florida,SN50540,02.08.2025 23:00,0.0,17.0,16.6,3.2,3.5
40223,Bergen - Florida,SN50540,03.08.2025 00:00,0.0,16.6,16.2,2.7,3.8
40224,Bergen - Florida,SN50540,03.08.2025 01:00,0.0,16.3,16.0,3.0,3.0
40225,Bergen - Florida,SN50540,03.08.2025 02:00,0.0,16.1,15.9,2.8,3.3
40226,Bergen - Florida,SN50540,03.08.2025 03:00,0.0,16.0,15.8,0.8,2.8
40227,Bergen - Florida,SN50540,03.08.2025 04:00,0.0,16.1,15.8,2.2,2.8
40228,Bergen - Florida,SN50540,03.08.2025 05:00,0.1,15.9,15.8,2.8,2.9
40229,Bergen - Florida,SN50540,03.08.2025 06:00,0.0,15.8,15.6,2.1,2.8
40230,Bergen - Florida,SN50540,03.08.2025 07:00,0.0,15.8,15.6,1.6,2.8
40231,Bergen - Florida,SN50540,03.08.2025 08:00,0.0,15.8,15.7,2.2,2.3
40232,Bergen - Florida,SN50540,03.08.2025 09:00,0.3,16.5,15.8,2.1,2.5
40233,Bergen - Florida,SN50540,03.08.2025 10:00,0.2,16.4,16.0,2.5,3.1
40234,Bergen - Florida,SN50540,03.08.2025 11:00,0.1,16.4,15.9,3.0,3.6
40235,Bergen - Florida,SN50540,03.08.2025 12:00,0.0,16.3,15.9,2.9,3.7
40236,Bergen - Florida,SN50540,03.08.2025 13:00,0.4,16.0,15.6,3.2,3.5
40237,Bergen - Florida,SN50540,03.08.2025 14:00,0.1,15.8,15.4,2.5,3.2
40238,Bergen - Florida,SN50540,03.08.2025 15:00,0.2,15.4,15.2,1.7,3.2
40239,Bergen - Florida,SN50540,03.08.2025 16:00,0.4,15.5,15.1,0.5,1.8
40240,Bergen - Florida,SN50540,03.08.2025 17:00,0.0,15.3,14.8,3.3,3.3
40241,Bergen - Florida,SN50540,03.08.2025 18:00,1.4,14.8,14.2,1.9,3.4
40242,Bergen - Florida,SN50540,03.08.2025 19:00,0.4,14.2,13.9,0.6,1.9
40243,Bergen - Florida,SN50540,03.08.2025 20:00,0.4,14.2,13.8,1.9,1.9
40244,Bergen - Florida,SN50540,03.08.2025 21:00,0.1,14.3,14.1,0.8,1.9
40245,Bergen - Florida,SN50540,03.08.2025 22:00,0.0,14.3,14.1,1.8,2.0
40246,Bergen - Florida,SN50540,03.08.2025 23:00,0.0,14.4,14.1,1.4,1.9
